pair_id,phenomenon,model,condition,gold_label,predicted_label,correct,score_yes,score_no,margin_yes_minus_no,s,s_eval,edit_type,split
role_000789,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-22.625,-9.625,The president showed which advisor the committee member had guessed.,The president showed which committee member the advisor had chosen.,swap_agent_patient_external,train
role_000789,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-49.25,24.0,The president showed which advisor the committee member had guessed.,The president showed which advisor the committee member had guessed.,swap_agent_patient_external,train
role_000790,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.0,-21.25,-12.75,The president showed which committee member the advisor had chosen.,The president showed which advisor the committee member had guessed.,swap_agent_patient_external,train
role_000790,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-53.5,26.75,The president showed which committee member the advisor had chosen.,The president showed which committee member the advisor had chosen.,swap_agent_patient_external,train
role_000791,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.5,-20.0,-10.5,The player remembered which coach the team had fired.,The player remembered which team the coach had coached.,swap_agent_patient_external,test
role_000791,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.25,27.0,The player remembered which coach the team had fired.,The player remembered which coach the team had fired.,swap_agent_patient_external,test
role_000792,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-21.875,-10.625,The player remembered which team the coach had coached.,The player remembered which coach the team had fired.,swap_agent_patient_external,train
role_000792,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-53.0,27.0,The player remembered which team the coach had coached.,The player remembered which team the coach had coached.,swap_agent_patient_external,train
role_000793,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-20.375,-10.75,The police officer noted which jeweler the burglar had robbed.,The police officer noted which burglar the jeweler had identified.,swap_agent_patient_external,train
role_000793,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-54.25,27.5,The police officer noted which jeweler the burglar had robbed.,The police officer noted which jeweler the burglar had robbed.,swap_agent_patient_external,train
role_000794,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.75,-20.75,-10.0,The police officer noted which burglar the jeweler had identified.,The police officer noted which jeweler the burglar had robbed.,swap_agent_patient_external,train
role_000794,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-52.0,26.5,The police officer noted which burglar the jeweler had identified.,The police officer noted which burglar the jeweler had identified.,swap_agent_patient_external,train
role_000795,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.5,-21.625,-11.875,The military man knew which soldiers the general had promoted.,The military man knew which general the soldiers had respected.,swap_agent_patient_external,train
role_000795,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.0,26.75,The military man knew which soldiers the general had promoted.,The military man knew which soldiers the general had promoted.,swap_agent_patient_external,train
role_000796,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.75,-22.5,-11.25,The military man knew which general the soldiers had respected.,The military man knew which soldiers the general had promoted.,swap_agent_patient_external,train
role_000796,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.375,-48.0,23.625,The military man knew which general the soldiers had respected.,The military man knew which general the soldiers had respected.,swap_agent_patient_external,train
role_000797,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-19.875,-11.75,The poet noted which bird the photographer had captured.,The poet noted which photographer the bird had avoided.,swap_agent_patient_external,test
role_000797,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-52.0,26.25,The poet noted which bird the photographer had captured.,The poet noted which bird the photographer had captured.,swap_agent_patient_external,test
role_000798,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.5,-20.75,-10.75,The poet noted which photographer the bird had avoided.,The poet noted which bird the photographer had captured.,swap_agent_patient_external,train
role_000798,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-48.5,23.75,The poet noted which photographer the bird had avoided.,The poet noted which photographer the bird had avoided.,swap_agent_patient_external,train
role_000799,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-21.125,-10.875,The doctor explained which patient the nurse had helped.,The doctor explained which nurse the patient had thanked.,swap_agent_patient_external,train
role_000799,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.25,-42.75,20.5,The doctor explained which patient the nurse had helped.,The doctor explained which patient the nurse had helped.,swap_agent_patient_external,train
role_000800,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-20.875,-10.25,The doctor explained which nurse the patient had thanked.,The doctor explained which patient the nurse had helped.,swap_agent_patient_external,train
role_000800,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.25,25.5,The doctor explained which nurse the patient had thanked.,The doctor explained which nurse the patient had thanked.,swap_agent_patient_external,train
role_000801,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.125,-24.0,-7.125,The cashier counted which bills the teller had handed.,The cashier counted which teller the bills had reached.,swap_agent_patient_external,train
role_000801,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-53.0,27.0,The cashier counted which bills the teller had handed.,The cashier counted which bills the teller had handed.,swap_agent_patient_external,train
role_000802,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.75,-28.375,-7.375,The cashier counted which teller the bills had reached.,The cashier counted which bills the teller had handed.,swap_agent_patient_external,test
role_000802,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-52.5,26.25,The cashier counted which teller the bills had reached.,The cashier counted which teller the bills had reached.,swap_agent_patient_external,test
role_000803,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.75,-25.625,-6.125,The teller counted which bills the cashier had handed.,The teller counted which cashier the bills had submitted.,swap_agent_patient_external,train
role_000803,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.75,27.5,The teller counted which bills the cashier had handed.,The teller counted which bills the cashier had handed.,swap_agent_patient_external,train
role_000804,role_reversal,google/gemma-3-4b-it,counterfactual,no,yes,False,-30.5,-41.75,11.25,The teller counted which cashier the bills had submitted.,The teller counted which bills the cashier had handed.,swap_agent_patient_external,train
role_000804,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-52.5,26.5,The teller counted which cashier the bills had submitted.,The teller counted which cashier the bills had submitted.,swap_agent_patient_external,train
role_000805,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-23.75,-9.25,The novelist showed which writer the poet had admired.,The novelist showed which poet the writer had admired.,swap_agent_patient_external,train
role_000805,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.125,-39.75,18.625,The novelist showed which writer the poet had admired.,The novelist showed which writer the poet had admired.,swap_agent_patient_external,train
role_000806,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-21.875,-10.625,The novelist showed which poet the writer had admired.,The novelist showed which writer the poet had admired.,swap_agent_patient_external,dev
role_000806,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-48.0,23.5,The novelist showed which poet the writer had admired.,The novelist showed which poet the writer had admired.,swap_agent_patient_external,dev
role_000807,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.75,-22.25,-9.5,The artist realized which musician the crowd had cheered.,The artist realized which crowd the musician had played.,swap_agent_patient_external,train
role_000807,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.5,25.75,The artist realized which musician the crowd had cheered.,The artist realized which musician the crowd had cheered.,swap_agent_patient_external,train
role_000808,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-20.5,-11.125,The artist realized which crowd the musician had played.,The artist realized which musician the crowd had cheered.,swap_agent_patient_external,test
role_000808,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-51.0,25.75,The artist realized which crowd the musician had played.,The artist realized which crowd the musician had played.,swap_agent_patient_external,test
role_000809,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-22.875,-10.125,The cashier remembered which customer the manager had fired.,The cashier remembered which manager the customer had complained.,swap_agent_patient_external,train
role_000809,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-50.5,25.25,The cashier remembered which customer the manager had fired.,The cashier remembered which customer the manager had fired.,swap_agent_patient_external,train
role_000810,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-20.0,-12.75,The cashier remembered which manager the customer had complained.,The cashier remembered which customer the manager had fired.,swap_agent_patient_external,train
role_000810,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.75,26.0,The cashier remembered which manager the customer had complained.,The cashier remembered which manager the customer had complained.,swap_agent_patient_external,train
role_000811,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-21.125,-11.875,The athlete saw which competitor the coach had played.,The athlete saw which coach the competitor had insulted.,swap_agent_patient_external,test
role_000811,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-51.25,25.75,The athlete saw which competitor the coach had played.,The athlete saw which competitor the coach had played.,swap_agent_patient_external,test
role_000812,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.0,-23.125,-10.875,The athlete saw which coach the competitor had insulted.,The athlete saw which competitor the coach had played.,swap_agent_patient_external,train
role_000812,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.0,-49.5,24.5,The athlete saw which coach the competitor had insulted.,The athlete saw which coach the competitor had insulted.,swap_agent_patient_external,train
role_000813,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-22.625,-9.625,The maid realized which butler the mistress had fired.,The maid realized which mistress the butler had insulted.,swap_agent_patient_external,train
role_000813,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.375,-46.25,22.875,The maid realized which butler the mistress had fired.,The maid realized which butler the mistress had fired.,swap_agent_patient_external,train
role_000814,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-21.25,-10.75,The maid realized which mistress the butler had insulted.,The maid realized which butler the mistress had fired.,swap_agent_patient_external,train
role_000814,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.625,-46.5,22.875,The maid realized which mistress the butler had insulted.,The maid realized which mistress the butler had insulted.,swap_agent_patient_external,train
role_000815,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.5,-21.125,-10.375,The butler realized which maid the mistress had fired.,The butler realized which mistress the maid had insulted.,swap_agent_patient_external,dev
role_000815,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-49.25,24.5,The butler realized which maid the mistress had fired.,The butler realized which maid the mistress had fired.,swap_agent_patient_external,dev
role_000816,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-22.5,-10.75,The butler realized which mistress the maid had insulted.,The butler realized which maid the mistress had fired.,swap_agent_patient_external,train
role_000816,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-50.25,25.0,The butler realized which mistress the maid had insulted.,The butler realized which mistress the maid had insulted.,swap_agent_patient_external,train
role_000817,role_reversal,google/gemma-3-4b-it,counterfactual,no,yes,False,-26.75,-37.75,11.0,The guard realized which prisoner the jail keeper had beaten.,The guard realized which jail keeper the prisoner had attacked.,swap_agent_patient_external,train
role_000817,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-52.25,26.75,The guard realized which prisoner the jail keeper had beaten.,The guard realized which prisoner the jail keeper had beaten.,swap_agent_patient_external,train
role_000818,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.25,-28.5,-5.75,The guard realized which jail keeper the prisoner had attacked.,The guard realized which prisoner the jail keeper had beaten.,swap_agent_patient_external,train
role_000818,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.25,-48.75,24.5,The guard realized which jail keeper the prisoner had attacked.,The guard realized which jail keeper the prisoner had attacked.,swap_agent_patient_external,train
role_000819,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-20.875,-11.375,The gangsters realized which locals the sheriff had feared.,The gangsters realized which sheriff the locals had robbed.,swap_agent_patient_external,test
role_000819,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.5,25.75,The gangsters realized which locals the sheriff had feared.,The gangsters realized which locals the sheriff had feared.,swap_agent_patient_external,test
role_000820,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-22.75,-8.875,The gangsters realized which sheriff the locals had robbed.,The gangsters realized which locals the sheriff had feared.,swap_agent_patient_external,dev
role_000820,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-49.25,24.75,The gangsters realized which sheriff the locals had robbed.,The gangsters realized which sheriff the locals had robbed.,swap_agent_patient_external,dev
role_000821,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.0,-23.25,-9.75,The farmer saw which mechanic the tractor had reached.,The farmer saw which tractor the mechanic had repaired.,swap_agent_patient_external,train
role_000821,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.25,-43.25,21.0,The farmer saw which mechanic the tractor had reached.,The farmer saw which mechanic the tractor had reached.,swap_agent_patient_external,train
role_000822,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.5,-23.125,-11.375,The farmer saw which tractor the mechanic had repaired.,The farmer saw which mechanic the tractor had reached.,swap_agent_patient_external,train
role_000822,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.0,-47.75,23.75,The farmer saw which tractor the mechanic had repaired.,The farmer saw which tractor the mechanic had repaired.,swap_agent_patient_external,train
role_000823,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.5,-22.625,-9.875,The mechanic repaired which farmer the tractor had belonged.,The mechanic repaired which tractor the farmer had seen.,swap_agent_patient_external,train
role_000823,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.0,-37.0,15.0,The mechanic repaired which farmer the tractor had belonged.,The mechanic repaired which farmer the tractor had belonged.,swap_agent_patient_external,train
role_000824,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-22.75,-10.0,The mechanic repaired which tractor the farmer had seen.,The mechanic repaired which farmer the tractor had belonged.,swap_agent_patient_external,train
role_000824,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.5,-44.25,21.75,The mechanic repaired which tractor the farmer had seen.,The mechanic repaired which tractor the farmer had seen.,swap_agent_patient_external,train
role_000825,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-20.625,-11.0,The cashier calculated which coupon the shopper had forgotten.,The cashier calculated which shopper the coupon had belonged.,swap_agent_patient_external,train
role_000825,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-52.75,26.75,The cashier calculated which coupon the shopper had forgotten.,The cashier calculated which coupon the shopper had forgotten.,swap_agent_patient_external,train
role_000826,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.25,-20.0,-10.25,The cashier calculated which shopper the coupon had belonged.,The cashier calculated which coupon the shopper had forgotten.,swap_agent_patient_external,test
role_000826,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-48.5,24.0,The cashier calculated which shopper the coupon had belonged.,The cashier calculated which shopper the coupon had belonged.,swap_agent_patient_external,test
role_000827,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.0,-23.375,-10.625,The soldier mentioned which officer the other soldiers had disliked.,The soldier mentioned which other soldiers the officer had led.,swap_agent_patient_external,test
role_000827,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-54.25,27.75,The soldier mentioned which officer the other soldiers had disliked.,The soldier mentioned which officer the other soldiers had disliked.,swap_agent_patient_external,test
role_000828,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.25,-22.375,-11.875,The soldier mentioned which other soldiers the officer had led.,The soldier mentioned which officer the other soldiers had disliked.,swap_agent_patient_external,train
role_000828,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-53.75,27.0,The soldier mentioned which other soldiers the officer had led.,The soldier mentioned which other soldiers the officer had led.,swap_agent_patient_external,train
role_000829,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.0,-22.375,-12.625,The athlete remembered which coach the other athletes had respected.,The athlete remembered which other athletes the coach had disciplined.,swap_agent_patient_external,dev
role_000829,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.75,27.5,The athlete remembered which coach the other athletes had respected.,The athlete remembered which coach the other athletes had respected.,swap_agent_patient_external,dev
role_000830,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-20.875,-11.875,The athlete remembered which other athletes the coach had disciplined.,The athlete remembered which coach the other athletes had respected.,swap_agent_patient_external,train
role_000830,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-51.5,25.5,The athlete remembered which other athletes the coach had disciplined.,The athlete remembered which other athletes the coach had disciplined.,swap_agent_patient_external,train
role_000831,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-30.625,-18.875,-11.75,The artist remembered which art gallery the other artists had rejected.,The artist remembered which other artists the art gallery had accepted.,swap_agent_patient_external,train
role_000831,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-53.0,26.5,The artist remembered which art gallery the other artists had rejected.,The artist remembered which art gallery the other artists had rejected.,swap_agent_patient_external,train
role_000832,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-20.5,-11.125,The artist remembered which other artists the art gallery had accepted.,The artist remembered which art gallery the other artists had rejected.,swap_agent_patient_external,train
role_000832,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.5,25.75,The artist remembered which other artists the art gallery had accepted.,The artist remembered which other artists the art gallery had accepted.,swap_agent_patient_external,train
role_000833,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.75,-20.0,-14.75,The cotton farmer wondered which slaves the master had beaten.,The cotton farmer wondered which master the slaves had killed.,swap_agent_patient_external,test
role_000833,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-22.875,-43.75,20.875,The cotton farmer wondered which slaves the master had beaten.,The cotton farmer wondered which slaves the master had beaten.,swap_agent_patient_external,test
role_000834,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.0,-23.0,-11.0,The cotton farmer wondered which master the slaves had killed.,The cotton farmer wondered which slaves the master had beaten.,swap_agent_patient_external,train
role_000834,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-47.5,23.0,The cotton farmer wondered which master the slaves had killed.,The cotton farmer wondered which master the slaves had killed.,swap_agent_patient_external,train
role_000835,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.5,-22.75,-12.75,The detective discovered which suspect the witness had testified.,The detective discovered which witness the suspect had threatened.,swap_agent_patient_external,train
role_000835,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-20.875,-39.25,18.375,The detective discovered which suspect the witness had testified.,The detective discovered which suspect the witness had testified.,swap_agent_patient_external,train
role_000836,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-21.375,-10.625,The detective discovered which witness the suspect had threatened.,The detective discovered which suspect the witness had testified.,swap_agent_patient_external,train
role_000836,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.25,-48.0,23.75,The detective discovered which witness the suspect had threatened.,The detective discovered which witness the suspect had threatened.,swap_agent_patient_external,train
role_000837,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.25,-21.375,-9.875,The deer observed which predators the naturalist had avoided.,The predators observed which deer the naturalist had eaten.,swap_agent_patient_external,dev
role_000837,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-50.5,25.25,The deer observed which predators the naturalist had avoided.,The deer observed which predators the naturalist had avoided.,swap_agent_patient_external,dev
role_000838,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.0,-21.75,-9.25,The predators observed which deer the naturalist had eaten.,The deer observed which predators the naturalist had avoided.,swap_agent_patient_external,train
role_000838,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.0,-41.0,20.0,The predators observed which deer the naturalist had eaten.,The predators observed which deer the naturalist had eaten.,swap_agent_patient_external,train
role_000839,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.5,-26.125,-8.375,The novelist remembered which characters the editor had cut.,The novelist remembered which editor the characters had rejected.,swap_agent_patient_external,test
role_000839,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.75,-51.75,26.0,The novelist remembered which characters the editor had cut.,The novelist remembered which characters the editor had cut.,swap_agent_patient_external,test
role_000840,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-36.0,-26.875,-9.125,The novelist remembered which editor the characters had rejected.,The novelist remembered which characters the editor had cut.,swap_agent_patient_external,train
role_000840,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.25,-53.5,27.25,The novelist remembered which editor the characters had rejected.,The novelist remembered which editor the characters had rejected.,swap_agent_patient_external,train
role_000841,role_reversal,google/gemma-3-4b-it,counterfactual,no,yes,False,-32.5,-36.5,4.0,The editor remembered which characters the novelist had cut.,The editor remembered which novelist the characters had rejected.,swap_agent_patient_external,train
role_000841,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-53.0,27.0,The editor remembered which characters the novelist had cut.,The editor remembered which characters the novelist had cut.,swap_agent_patient_external,train
role_000842,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-38.25,-31.0,-7.25,The editor remembered which novelist the characters had rejected.,The editor remembered which characters the novelist had cut.,swap_agent_patient_external,train
role_000842,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-53.75,27.25,The editor remembered which novelist the characters had rejected.,The editor remembered which novelist the characters had rejected.,swap_agent_patient_external,train
role_000843,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-34.75,-25.125,-9.625,The waitress remembered which customer the restaurant owner had tipped.,The waitress remembered which restaurant owner the customer had served.,swap_agent_patient_external,train
role_000843,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.25,-50.25,25.0,The waitress remembered which customer the restaurant owner had tipped.,The waitress remembered which customer the restaurant owner had tipped.,swap_agent_patient_external,train
role_000844,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.0,-19.875,-12.125,The waitress remembered which restaurant owner the customer had served.,The waitress remembered which customer the restaurant owner had tipped.,swap_agent_patient_external,test
role_000844,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-53.25,26.5,The waitress remembered which restaurant owner the customer had served.,The waitress remembered which restaurant owner the customer had served.,swap_agent_patient_external,test
role_000845,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.75,-22.25,-9.5,The predators remembered which deer the naturalist had eaten.,The predators remembered which naturalist the deer had avoided.,swap_agent_patient_external,train
role_000845,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.5,-48.75,24.25,The predators remembered which deer the naturalist had eaten.,The predators remembered which deer the naturalist had eaten.,swap_agent_patient_external,train
role_000846,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-29.875,-20.75,-9.125,The predators remembered which naturalist the deer had avoided.,The predators remembered which deer the naturalist had eaten.,swap_agent_patient_external,train
role_000846,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-52.75,26.25,The predators remembered which naturalist the deer had avoided.,The predators remembered which naturalist the deer had avoided.,swap_agent_patient_external,train
role_000847,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-31.625,-21.875,-9.75,The gangsters remembered which sheriff the locals has reported.,The gangsters remembered which locals the sheriff has supported.,swap_agent_patient_external,train
role_000847,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-21.375,-39.0,17.625,The gangsters remembered which sheriff the locals has reported.,The gangsters remembered which sheriff the locals has reported.,swap_agent_patient_external,train
role_000848,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.25,-21.875,-11.375,The gangsters remembered which locals the sheriff has supported.,The gangsters remembered which sheriff the locals has reported.,swap_agent_patient_external,train
role_000848,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-23.5,-46.25,22.75,The gangsters remembered which locals the sheriff has supported.,The gangsters remembered which locals the sheriff has supported.,swap_agent_patient_external,train
role_000849,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.75,-20.125,-12.625,The theatergoer realized which director the actor had impersonated.,The theatergoer realized which actor the director had cast.,swap_agent_patient_external,train
role_000849,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.75,-53.5,26.75,The theatergoer realized which director the actor had impersonated.,The theatergoer realized which director the actor had impersonated.,swap_agent_patient_external,train
role_000850,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.5,-21.375,-14.125,The theatergoer realized which actor the director had cast.,The theatergoer realized which director the actor had impersonated.,swap_agent_patient_external,train
role_000850,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-51.75,25.75,The theatergoer realized which actor the director had cast.,The theatergoer realized which actor the director had cast.,swap_agent_patient_external,train
role_000851,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.75,-28.125,-5.625,The editor noticed which writers the reviewers had admired.,The editor noticed which reviewers the writers had impressed.,swap_agent_patient_external,train
role_000851,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-25.5,-51.25,25.75,The editor noticed which writers the reviewers had admired.,The editor noticed which writers the reviewers had admired.,swap_agent_patient_external,train
role_000852,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.75,-27.125,-6.625,The editor noticed which reviewers the writers had impressed.,The editor noticed which writers the reviewers had admired.,swap_agent_patient_external,train
role_000852,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.0,-51.25,25.25,The editor noticed which reviewers the writers had impressed.,The editor noticed which reviewers the writers had impressed.,swap_agent_patient_external,train
role_000853,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.5,-28.5,-5.0,The young mother remembered which toy the baby had wanted.,The young mother remembered which baby the toy had belonged.,swap_agent_patient_external,dev
role_000853,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-53.75,27.25,The young mother remembered which toy the baby had wanted.,The young mother remembered which toy the baby had wanted.,swap_agent_patient_external,dev
role_000854,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-32.25,-22.375,-9.875,The young mother remembered which baby the toy had belonged.,The young mother remembered which toy the baby had wanted.,swap_agent_patient_external,train
role_000854,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-24.75,-49.75,25.0,The young mother remembered which baby the toy had belonged.,The young mother remembered which baby the toy had belonged.,swap_agent_patient_external,train
role_000855,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-35.0,-34.0,-1.0,The salesclerk understood which shopper the blouse had fit.,The salesclerk understood which blouse the shopper had selected.,swap_agent_patient_external,dev
role_000855,role_reversal,google/gemma-3-4b-it,identity_control,yes,yes,True,-26.5,-54.5,28.0,The salesclerk understood which shopper the blouse had fit.,The salesclerk understood which shopper the blouse had fit.,swap_agent_patient_external,dev
role_000856,role_reversal,google/gemma-3-4b-it,counterfactual,no,no,True,-33.5,-22.25,-11.25,The salesclerk understood which blouse the shopper had selected.,The salesclerk understood which shopper the blouse had fit.,swap_agent_patient_external,test
